2014-01-23 23:31:54	beende Spiel

2014-01-23 23:38:24	starte Spiel
2014-01-23 23:38:24	idle
2014-01-23 23:38:30	intro
2014-01-23 23:38:37	warten
2014-01-23 23:38:52	abbruch
2014-01-23 23:39:14	idle
2014-01-23 23:39:17	intro
2014-01-23 23:39:21	beende Spiel

2014-01-24 00:25:14	starte Spiel
2014-01-24 00:25:14	idle
2014-01-24 00:25:20	intro
2014-01-24 00:25:27	warten
2014-01-24 00:25:46	starte Spiel
2014-01-24 00:25:46	idle
2014-01-24 00:26:08	starte Spiel
2014-01-24 00:26:08	idle
2014-01-24 00:26:40	starte Spiel
2014-01-24 00:26:40	idle
2014-01-24 00:26:45	intro
2014-01-24 00:26:51	warten
2014-01-24 00:27:06	abbruch
2014-01-24 00:28:33	starte Spiel
2014-01-24 00:28:33	idle
2014-01-24 00:28:36	intro
2014-01-24 00:28:43	warten
2014-01-24 00:28:58	abbruch
2014-01-24 00:29:14	starte Spiel
2014-01-24 00:29:14	idle
2014-01-24 00:29:21	intro
2014-01-24 00:29:27	warten
2014-01-24 00:29:42	abbruch
2014-01-24 00:29:50	idle
2014-01-24 00:29:54	intro
2014-01-24 00:30:01	warten
2014-01-24 00:30:55	starte Spiel
2014-01-24 00:30:55	idle
2014-01-24 00:39:45	starte Spiel
2014-01-24 00:39:45	idle
2014-01-24 00:39:48	starte Spiel
2014-01-24 00:39:48	idle
2014-01-24 00:41:07	starte Spiel
2014-01-24 00:41:07	idle
2014-01-24 00:41:14	intro
2014-01-24 00:41:21	warten
2014-01-24 00:41:30	idle
2014-01-24 00:41:30	intro
2014-01-24 00:41:36	warten
2014-01-24 00:41:51	abbruch
2014-01-24 00:43:00	starte Spiel
2014-01-24 00:43:00	idle
2014-01-24 00:43:05	intro
2014-01-24 00:43:11	warten
2014-01-24 00:43:19	idle
2014-01-24 00:43:40	starte Spiel
2014-01-24 00:43:40	idle
2014-01-24 00:43:43	intro
2014-01-24 00:43:49	warten
2014-01-24 00:44:01	idle
2014-01-24 00:46:06	starte Spiel
2014-01-24 00:46:06	idle
2014-01-24 00:46:10	intro
2014-01-24 00:46:16	warten
2014-01-24 00:46:19	idle
2014-01-24 00:46:23	intro
2014-01-24 00:47:30	starte Spiel
2014-01-24 00:47:30	idle
2014-01-24 00:47:34	intro
2014-01-24 00:47:41	warten
2014-01-24 01:02:37	starte Spiel
2014-01-24 01:02:37	idle
2014-01-24 01:02:39	intro
2014-01-24 01:02:45	warten
2014-01-24 01:02:59	begin
2014-01-24 01:04:19	starte Spiel
2014-01-24 01:04:19	idle
2014-01-24 01:04:26	intro
2014-01-24 01:04:33	warten
2014-01-24 01:04:40	begin
2014-01-24 01:05:07	idle
2014-01-24 01:05:20	intro
2014-01-24 01:05:26	warten
2014-01-24 01:05:37	idle
2014-01-25 17:34:48	starte Spiel
2014-01-25 17:34:48	idle
2014-01-25 17:34:53	intro
2014-01-25 17:35:00	warten
2014-01-25 17:35:10	idle
2014-01-25 17:35:21	intro
2014-01-25 17:35:28	warten
2014-01-25 17:35:42	idle
2014-01-25 17:36:36	starte Spiel
2014-01-25 17:36:36	idle
2014-01-25 17:36:41	intro
2014-01-25 17:36:47	warten
2014-01-25 17:36:49	idle
2014-01-25 17:36:50	intro
2014-01-25 17:36:56	warten
2014-01-25 17:36:58	idle
2014-01-25 17:37:30	starte Spiel
2014-01-25 17:37:30	idle
2014-01-25 17:37:32	intro
2014-01-25 17:37:38	warten
2014-01-25 17:37:40	idle
2014-01-25 17:37:46	intro
2014-01-25 17:37:52	warten
2014-01-25 17:37:58	idle
2014-01-25 17:38:02	intro
2014-01-25 17:38:08	warten
2014-01-25 17:38:12	idle
2014-01-25 17:38:15	intro
2014-01-25 17:38:21	warten
2014-01-25 17:39:39	starte Spiel
2014-01-25 17:39:39	idle
2014-01-25 17:39:42	intro
2014-01-25 17:39:49	warten
2014-01-25 17:39:51	idle
2014-01-25 17:39:56	intro
2014-01-25 17:40:03	warten
2014-01-25 17:40:05	idle
2014-01-25 17:40:10	intro
2014-01-25 17:40:16	warten
2014-01-25 17:40:21	idle
2014-01-25 17:40:25	intro
2014-01-25 17:40:31	warten
2014-01-25 17:40:34	idle
2014-01-25 17:41:48	starte Spiel
2014-01-25 17:41:48	idle
2014-01-25 17:41:53	intro
2014-01-25 17:41:59	warten
2014-01-25 17:42:04	idle
2014-01-25 17:42:07	intro
2014-01-25 17:42:10	begin
2014-01-25 17:42:14	warten
2014-01-25 17:42:16	idle
2014-01-25 17:42:24	intro
2014-01-25 17:42:31	warten
2014-01-25 17:42:46	abbruch
2014-01-25 17:43:01	idle
2014-01-25 17:43:10	starte Spiel
2014-01-25 17:43:10	idle
2014-01-25 17:43:12	intro
2014-01-25 17:43:18	warten
2014-01-25 17:43:22	idle
2014-01-25 17:43:26	starte Spiel
2014-01-25 17:43:26	idle
2014-01-25 17:43:31	intro
2014-01-25 17:43:38	warten
2014-01-25 17:43:39	idle
2014-01-25 17:43:51	intro
2014-01-25 17:43:58	warten
2014-01-25 17:43:58	idle
2014-01-25 17:44:06	intro
2014-01-25 17:44:13	warten
2014-01-25 17:44:19	idle
2014-01-25 17:46:22	starte Spiel
2014-01-25 17:46:22	idle
2014-01-25 17:46:25	intro
2014-01-25 17:46:32	warten
2014-01-25 17:46:32	idle
2014-01-25 17:46:37	intro
2014-01-25 17:46:44	warten
2014-01-25 17:46:59	abbruch
2014-01-25 17:47:06	idle
2014-01-28 22:36:08	starte Spiel
2014-01-28 22:36:08	idle
2014-01-28 22:36:20	intro
2014-01-28 22:36:26	warten
2014-01-28 22:36:41	abbruch
2014-01-28 22:37:26	idle
2014-01-28 22:37:31	intro
2014-01-28 22:37:38	warten
2014-01-28 22:37:53	abbruch
2014-01-28 22:38:18	starte Spiel
2014-01-28 22:38:18	idle
2014-01-28 22:38:22	intro
2014-01-28 22:38:29	warten
2014-01-28 22:38:44	abbruch
2014-01-28 22:39:14	idle
2014-02-04 12:18:34	starte Spiel
2014-02-04 12:18:34	idle
2014-02-04 13:05:01	starte Spiel
2014-02-04 13:05:01	idle
2014-02-04 13:05:08	intro
2014-02-04 13:05:15	warten
2014-02-04 13:05:30	abbruch
2014-02-04 13:05:50	idle
2014-02-04 13:05:54	intro
2014-02-04 13:06:01	warten
2014-02-04 13:06:16	abbruch
2014-02-04 13:08:49	starte Spiel
2014-02-04 13:08:49	idle
2014-02-04 13:08:53	intro
2014-02-04 13:08:59	warten
2014-02-04 13:09:14	abbruch
2014-02-04 13:10:05	starte Spiel
2014-02-04 13:10:05	idle
2014-02-04 13:10:07	intro
2014-02-04 13:10:14	warten
2014-02-04 13:10:22	idle
2014-02-04 13:10:47	intro
2014-02-04 13:12:22	starte Spiel
2014-02-04 13:12:22	idle
2014-02-04 13:12:23	intro
2014-02-04 13:12:29	warten
2014-02-04 13:12:44	abbruch
2014-02-04 13:20:47	starte Spiel
2014-02-04 13:20:47	idle
2014-02-04 13:20:50	starte Spiel
2014-02-04 13:20:50	idle
2014-02-04 13:21:00	intro
2014-02-04 13:21:07	warten
2014-02-04 13:21:22	abbruch
2014-02-04 13:22:14	idle
2014-02-04 13:22:23	intro
2014-02-04 13:22:33	starte Spiel
2014-02-04 13:22:33	idle
2014-02-04 13:22:36	intro
2014-02-04 13:22:42	warten
2014-02-04 13:22:56	idle
2014-02-04 13:24:46	starte Spiel
2014-02-04 13:24:46	idle
2014-02-04 13:24:49	intro
2014-02-04 13:24:56	warten
2014-02-04 13:25:08	begin
2014-02-04 13:40:05	starte Spiel
2014-02-04 13:40:05	idle
2014-02-04 13:40:06	intro
2014-02-04 13:40:12	warten
2014-02-04 13:40:27	abbruch
2014-02-04 13:40:56	idle
2014-02-04 13:41:11	intro
2014-02-04 13:41:17	warten
2014-02-04 13:41:32	abbruch
2014-02-04 13:42:04	idle
2014-02-04 13:42:15	intro
2014-02-04 13:42:21	warten
2014-02-04 13:42:36	abbruch
2014-02-04 13:43:04	idle
2014-02-04 13:43:19	intro
2014-02-04 13:43:25	warten
2014-02-04 13:43:40	abbruch
2014-02-04 14:10:20	starte Spiel
2014-02-04 14:10:20	idle
2014-02-04 14:10:22	intro
2014-02-04 14:10:29	warten
2014-02-04 14:16:30	starte Spiel
2014-02-04 14:16:30	idle
2014-02-04 14:16:35	intro
2014-02-04 14:16:42	warten
2014-02-04 14:16:57	abbruch
2014-02-04 14:17:23	starte Spiel
2014-02-04 14:17:23	idle
2014-02-04 14:17:24	intro
2014-02-04 14:17:31	warten
2014-02-04 14:18:31	abbruch
2014-02-04 14:20:00	starte Spiel
2014-02-04 14:20:00	idle
2014-02-04 14:20:04	intro
2014-02-04 14:20:10	warten
2014-02-04 14:21:10	abbruch
2014-02-04 15:54:22	starte Spiel
2014-02-04 15:54:22	idle
2014-02-04 15:54:25	intro
2014-02-04 15:54:32	warten
2014-02-04 15:55:32	abbruch
2014-02-04 15:57:03	starte Spiel
2014-02-04 15:57:03	idle
2014-02-04 15:57:07	intro
2014-02-04 15:57:13	warten
2014-02-04 15:58:44	starte Spiel
2014-02-04 15:58:44	idle
2014-02-04 15:58:49	intro
2014-02-04 15:58:55	warten
2014-02-04 15:59:55	abbruch
2014-02-04 16:10:07	starte Spiel
2014-02-04 16:10:07	idle
2014-02-04 16:10:14	intro
2014-02-04 16:10:21	warten
2014-02-04 16:10:21	begin
2014-02-04 16:11:06	starte Spiel
2014-02-04 16:11:06	idle
2014-02-04 16:11:09	intro
2014-02-04 16:11:15	warten
2014-02-04 16:11:29	begin
2014-02-04 16:15:06	starte Spiel
2014-02-04 16:15:06	idle
2014-02-04 16:15:09	starte Spiel
2014-02-04 16:15:09	idle
2014-02-04 16:15:20	intro
2014-02-04 16:15:26	warten
2014-02-04 16:16:26	abbruch
2014-02-04 16:16:37	idle
2014-02-04 16:19:24	starte Spiel
2014-02-04 16:19:25	idle
2014-02-04 16:19:29	intro
2014-02-04 16:19:36	warten
2014-02-04 16:20:36	abbruch
2014-02-04 16:20:45	idle
2014-02-04 16:20:56	intro
2014-02-04 16:21:03	warten
2014-02-04 16:22:03	abbruch
2014-02-04 16:22:26	idle
2014-02-04 16:37:39	starte Spiel
2014-02-04 16:37:39	idle
2014-02-04 16:37:45	intro
2014-02-04 16:37:51	warten
2014-02-04 16:38:06	idle
2014-02-04 16:38:10	intro
2014-02-04 16:38:17	warten
2014-02-04 16:38:39	idle
2014-02-04 16:38:45	intro
2014-02-04 16:38:52	warten
2014-02-04 16:39:09	idle
2014-02-04 17:14:17	starte Spiel
2014-02-04 17:14:17	idle
2014-02-04 17:14:25	intro
2014-02-04 17:14:31	warten
2014-02-04 17:14:48	idle
2014-02-04 17:40:55	starte Spiel
2014-02-04 17:40:55	idle
2014-02-04 17:42:43	starte Spiel
2014-02-04 17:42:43	idle
2014-02-04 17:42:50	intro
2014-02-04 17:42:57	warten
2014-02-04 17:42:57	idle
2014-02-04 17:42:57	intro
2014-02-04 17:43:04	warten
2014-02-04 17:43:14	starte Spiel
2014-02-04 17:43:14	idle
2014-02-04 17:43:22	intro
2014-02-04 17:43:28	warten
2014-02-04 17:45:17	starte Spiel
2014-02-04 17:45:17	idle
2014-02-04 17:45:21	intro
2014-02-04 17:45:27	warten
2014-02-04 17:46:57	starte Spiel
2014-02-04 17:46:57	idle
2014-02-04 17:47:08	intro
2014-02-04 17:47:15	warten
2014-02-04 17:47:38	starte Spiel
2014-02-04 17:47:38	idle
2014-02-04 17:47:46	intro
2014-02-04 17:47:53	warten
2014-02-04 17:49:15	starte Spiel
2014-02-04 17:49:15	idle
2014-02-04 17:49:23	intro
2014-02-04 17:49:29	warten
2014-02-04 17:49:49	idle
2014-02-04 17:50:39	intro
2014-02-04 17:50:45	warten
2014-02-04 17:51:45	idle
2014-02-04 17:51:46	intro
2014-02-04 17:51:52	warten
2014-02-04 17:51:58	starte Spiel
2014-02-04 17:51:58	idle
2014-02-04 17:52:11	intro
2014-02-04 17:52:18	warten
2014-02-04 17:52:38	idle
2014-02-04 17:52:43	intro
2014-02-04 17:52:50	warten
2014-02-04 17:53:13	idle
2014-02-04 18:08:09	starte Spiel
2014-02-04 18:08:09	idle
2014-02-04 18:08:11	intro
2014-02-04 18:08:18	warten
2014-02-04 18:09:54	starte Spiel
2014-02-04 18:09:54	idle
2014-02-04 18:09:57	intro
2014-02-04 18:10:03	warten
2014-02-04 18:10:32	idle
2014-02-04 18:10:34	intro
2014-02-04 18:10:40	warten
2014-02-04 18:10:40	idle
2014-02-04 18:12:27	starte Spiel
2014-02-04 18:12:27	idle
2014-02-04 18:12:28	intro
2014-02-04 18:12:35	warten
2014-02-04 18:13:35	abbruch
2014-02-04 18:13:42	idle
2014-02-04 18:14:30	starte Spiel
2014-02-04 18:14:30	idle
2014-02-04 18:14:33	intro
2014-02-04 18:14:40	warten
2014-02-04 18:15:23	idle
2014-02-04 19:02:45	starte Spiel
2014-02-04 19:02:45	idle
2014-02-04 19:02:51	intro
2014-02-04 19:02:57	warten
2014-02-04 19:03:03	begin
2014-02-04 19:06:35	starte Spiel
2014-02-04 19:06:35	idle
2014-02-04 19:06:37	intro
2014-02-04 19:06:43	warten
2014-02-04 19:07:43	abbruch
2014-02-04 19:07:50	idle
2014-02-04 19:07:56	intro
2014-02-04 19:08:02	warten
2014-02-04 19:08:56	idle
2014-02-04 19:08:56	intro
2014-02-04 19:09:03	warten
2014-02-04 19:09:55	idle
2014-02-04 19:10:41	starte Spiel
2014-02-04 19:10:41	idle
2014-02-04 19:10:45	intro
2014-02-04 19:10:52	warten
2014-02-04 19:11:38	idle
2014-02-04 19:13:03	starte Spiel
2014-02-04 19:13:03	idle
2014-02-04 19:13:08	intro
2014-02-04 19:13:14	warten
2014-02-04 19:13:30	idle
2014-02-04 19:13:37	intro
2014-02-04 19:13:43	warten
2014-02-04 19:14:07	idle
2014-02-04 19:14:08	intro
2014-02-04 19:14:11	begin
2014-02-04 19:14:15	warten
2014-02-04 19:16:52	starte Spiel
2014-02-04 19:16:52	idle
2014-02-04 19:16:56	intro
2014-02-04 19:17:02	warten
2014-02-04 19:17:08	begin
2014-02-04 19:17:34	idle
2014-02-04 19:17:38	intro
2014-02-04 19:17:45	warten
2014-02-04 19:18:36	idle
2014-02-04 19:18:44	intro
2014-02-04 19:18:51	warten
2014-02-04 19:19:35	begin
2014-02-04 19:20:35	idle
2014-02-04 19:20:36	intro
2014-02-04 19:20:43	warten
2014-02-04 19:20:43	idle
2014-02-04 19:21:03	intro
2014-02-04 19:21:10	warten
2014-02-04 19:22:10	abbruch
2014-02-04 19:22:24	idle
2014-02-05 10:34:49	starte Spiel
2014-02-05 10:34:49	idle
2014-02-05 10:41:32	starte Spiel
2014-02-05 10:41:32	idle
2014-02-05 10:41:39	intro
2014-02-05 10:41:45	warten
2014-02-05 10:42:01	idle
2014-02-05 10:42:08	intro
2014-02-05 10:42:14	warten
2014-02-05 10:42:55	idle
2014-02-05 10:42:58	intro
2014-02-05 10:43:04	warten
2014-02-05 10:43:05	idle
2014-02-05 10:43:05	intro
2014-02-05 10:43:11	warten
2014-02-05 10:43:40	idle
2014-02-05 10:44:37	starte Spiel
2014-02-05 10:44:37	idle
2014-02-05 10:44:42	intro
2014-02-05 10:44:48	warten
2014-02-05 10:51:39	starte Spiel
2014-02-05 10:51:39	idle
2014-02-05 10:51:43	intro
2014-02-05 10:51:49	warten
2014-02-05 10:52:44	starte Spiel
2014-02-05 10:52:44	idle
2014-02-05 10:52:49	intro
2014-02-05 10:52:55	warten
2014-02-05 10:53:11	idle
2014-02-05 10:54:14	starte Spiel
2014-02-05 10:54:14	idle
2014-02-05 10:58:59	starte Spiel
2014-02-05 10:58:59	idle
2014-02-05 10:59:05	intro
2014-02-05 10:59:11	warten
2014-02-05 11:00:11	abbruch
2014-02-05 11:03:08	starte Spiel
2014-02-05 11:03:08	idle
2014-02-05 11:03:19	intro
2014-02-05 11:03:26	warten
2014-02-05 11:04:26	abbruch
2014-02-05 11:04:37	idle
2014-02-05 11:48:48	starte Spiel
2014-02-05 11:48:48	idle
2014-02-05 11:48:56	intro
2014-02-05 11:49:03	warten
2014-02-05 11:50:54	starte Spiel
2014-02-05 11:50:54	idle
2014-02-05 11:50:58	intro
2014-02-05 11:51:04	warten
2014-02-05 11:51:21	starte Spiel
2014-02-05 11:51:21	idle
2014-02-05 11:51:28	intro
2014-02-05 11:51:34	warten
2014-02-05 11:52:05	starte Spiel
2014-02-05 11:52:05	idle
2014-02-05 11:52:10	intro
2014-02-05 11:52:17	warten
2014-02-05 11:52:22	starte Spiel
2014-02-05 11:52:22	idle
2014-02-05 11:52:29	intro
2014-02-05 11:52:35	warten
2014-02-05 11:55:41	starte Spiel
2014-02-05 11:55:41	idle
2014-02-05 11:56:21	starte Spiel
2014-02-05 11:56:21	idle
2014-02-05 11:56:23	intro
2014-02-05 11:56:30	warten
2014-02-05 11:56:50	starte Spiel
2014-02-05 11:56:50	idle
2014-02-05 11:56:52	intro
2014-02-05 11:56:58	warten
2014-02-05 12:01:36	starte Spiel
2014-02-05 12:01:36	idle
2014-02-05 12:01:51	intro
2014-02-05 12:01:57	warten
2014-02-05 12:02:33	idle
2014-02-05 12:27:32	starte Spiel
2014-02-05 12:27:32	idle
2014-02-05 12:27:38	intro
2014-02-05 12:27:44	warten
2014-02-05 12:29:37	starte Spiel
2014-02-05 12:29:37	idle
2014-02-05 12:29:41	intro
2014-02-05 12:29:48	warten
2014-02-05 12:30:24	starte Spiel
2014-02-05 12:30:24	idle
2014-02-05 12:30:26	intro
2014-02-05 12:30:32	warten
2014-02-05 12:32:27	starte Spiel
2014-02-05 12:32:27	idle
2014-02-05 12:32:34	intro
2014-02-05 12:32:41	warten
2014-02-05 12:33:00	idle
2014-02-05 12:33:50	starte Spiel
2014-02-05 12:33:50	idle
2014-02-05 12:33:54	intro
2014-02-05 12:34:01	warten
2014-02-05 12:34:10	idle
2014-02-05 12:34:43	starte Spiel
2014-02-05 12:34:43	idle
2014-02-05 12:34:45	intro
2014-02-05 12:34:51	warten
2014-02-05 12:35:02	idle
2014-02-05 12:35:19	starte Spiel
2014-02-05 12:35:19	idle
2014-02-05 12:35:22	intro
2014-02-05 12:35:29	warten
2014-02-05 12:35:57	idle
2014-02-05 12:36:18	starte Spiel
2014-02-05 12:36:18	idle
2014-02-05 12:36:20	intro
2014-02-05 12:36:27	warten
2014-02-05 12:36:36	idle
2014-02-05 12:36:58	starte Spiel
2014-02-05 12:36:58	idle
2014-02-05 12:37:04	intro
2014-02-05 12:37:10	warten
2014-02-05 12:37:21	idle
2014-02-05 12:46:09	starte Spiel
2014-02-05 12:46:09	idle
2014-02-05 12:46:12	intro
2014-02-05 12:46:19	warten
2014-02-05 12:49:46	starte Spiel
2014-02-05 12:49:46	idle
2014-02-05 12:49:51	intro
2014-02-05 12:49:57	warten
2014-02-05 12:50:52	starte Spiel
2014-02-05 12:50:52	idle
2014-02-05 12:50:56	intro
2014-02-05 12:51:02	warten
2014-02-05 12:51:12	idle
2014-02-05 12:52:17	starte Spiel
2014-02-05 12:52:17	idle
2014-02-05 12:52:20	intro
2014-02-05 12:52:26	warten
2014-02-05 12:52:35	idle
2014-02-05 12:52:36	intro
2014-02-05 12:52:42	warten
2014-02-05 12:58:06	starte Spiel
2014-02-05 12:58:06	idle
2014-02-05 12:58:10	intro
2014-02-05 12:58:16	warten
2014-02-05 12:58:58	starte Spiel
2014-02-05 12:58:58	idle
2014-02-05 12:59:02	intro
2014-02-05 12:59:08	warten
2014-02-05 13:00:45	starte Spiel
2014-02-05 13:00:45	idle
2014-02-05 13:00:50	intro
2014-02-05 13:00:57	warten
2014-02-05 13:01:37	idle
2014-02-05 13:01:45	intro
2014-02-05 13:01:52	warten
2014-02-05 13:04:21	starte Spiel
2014-02-05 13:04:21	idle
2014-02-05 13:04:25	intro
2014-02-05 13:04:32	warten
2014-02-05 13:04:45	idle
2014-02-05 13:04:50	intro
2014-02-05 13:04:57	warten
2014-02-05 13:05:10	idle
2014-02-05 13:05:21	intro
2014-02-05 13:05:28	warten
2014-02-05 13:05:47	idle
2014-02-05 13:06:47	starte Spiel
2014-02-05 13:06:47	idle
2014-02-05 13:06:50	intro
2014-02-05 13:06:57	warten
2014-02-05 13:07:19	idle
2014-02-05 13:07:25	intro
2014-02-05 13:07:31	warten
2014-02-05 13:12:31	starte Spiel
2014-02-05 13:12:31	idle
2014-02-05 13:13:32	starte Spiel
2014-02-05 13:13:32	idle
2014-02-05 13:13:34	intro
2014-02-05 13:13:40	warten
2014-02-05 13:14:08	idle
2014-02-05 13:14:14	intro
2014-02-05 13:14:24	starte Spiel
2014-02-05 13:14:24	idle
2014-02-05 13:14:24	intro
2014-02-05 13:14:31	warten
2014-02-05 13:14:33	idle
2014-02-05 13:14:42	intro
2014-02-05 13:14:49	warten
2014-02-05 13:15:26	idle
2014-02-05 13:15:31	intro
2014-02-05 13:15:37	warten
2014-02-05 13:16:37	abbruch
2014-02-05 13:33:04	starte Spiel
2014-02-05 13:33:04	idle
2014-02-05 13:33:10	intro
2014-02-05 13:33:17	warten
2014-02-05 13:36:15	starte Spiel
2014-02-05 13:36:15	idle
2014-02-05 13:36:18	intro
2014-02-05 13:36:24	warten
2014-02-05 14:33:46	starte Spiel
2014-02-05 14:33:46	idle
2014-02-05 14:33:51	intro
2014-02-05 14:33:57	warten
2014-02-05 14:34:57	abbruch
2014-02-05 14:35:04	idle
2014-02-05 14:36:51	starte Spiel
2014-02-05 14:36:51	idle
2014-02-05 14:36:58	intro
2014-02-05 14:37:04	warten
2014-02-05 14:38:04	abbruch
2014-02-05 14:38:12	idle
2014-02-05 14:38:13	intro
2014-02-05 14:38:19	warten
2014-02-05 14:38:56	starte Spiel
2014-02-05 14:38:56	idle
2014-02-05 14:38:59	intro
2014-02-05 14:39:06	warten
2014-02-05 14:40:09	starte Spiel
2014-02-05 14:40:09	idle
2014-02-05 14:40:19	intro
2014-02-05 14:40:25	warten
2014-02-05 14:41:25	abbruch
2014-02-05 14:41:33	idle
2014-02-05 14:41:59	intro
2014-02-05 14:42:05	warten
2014-02-05 14:44:09	starte Spiel
2014-02-05 14:44:09	idle
2014-02-05 14:44:12	intro
2014-02-05 14:44:19	warten
2014-02-05 14:44:53	starte Spiel
2014-02-05 14:44:53	idle
2014-02-05 14:45:00	intro
2014-02-05 14:45:06	warten
2014-02-05 14:45:29	begin
2014-02-05 14:46:18	starte Spiel
2014-02-05 14:46:18	idle
2014-02-05 14:46:21	intro
2014-02-05 14:46:27	warten
2014-02-05 14:46:55	begin
2014-02-05 14:47:23	starte Spiel
2014-02-05 14:47:23	idle
2014-02-05 14:47:46	intro
2014-02-05 14:47:53	warten
2014-02-05 14:48:39	starte Spiel
2014-02-05 14:48:39	idle
2014-02-05 14:48:44	intro
2014-02-05 14:48:49	warten
2014-02-05 14:49:37	starte Spiel
2014-02-05 14:49:37	idle
2014-02-05 14:49:42	intro
2014-02-05 14:49:47	warten
2014-02-05 14:50:35	idle
2014-02-05 14:51:07	intro
2014-02-05 14:51:12	warten
2014-02-05 14:51:46	idle
2014-02-05 14:51:51	intro
2014-02-05 14:51:57	warten
2014-02-05 14:52:00	begin
2014-02-05 14:54:51 starte
2014-02-05 14:54:51 Idle
2014-02-05 14:54:55 Intro
2014-02-05 14:55:00 Warten
2014-02-05 14:55:24 Idle
2014-02-05 16:15:25 starte
2014-02-05 16:15:25 Idle
2014-02-05 16:15:49 Intro
2014-02-05 16:15:54 Warten
2014-02-05 16:16:20 Idle
2014-02-05 16:16:31 Intro
2014-02-05 16:16:37 Warten
2014-02-05 16:17:37 Timeout
2014-02-05 16:19:03 starte
2014-02-05 16:19:03 Idle
2014-02-05 16:19:27 starte
2014-02-05 16:19:27 Idle
2014-02-05 16:19:32 Intro
2014-02-05 16:19:37 Warten
2014-02-05 16:19:47 Timeout
2014-02-05 16:19:56 Idle
2014-02-05 16:20:30 starte
2014-02-05 16:20:30 Idle
2014-02-05 16:20:35 Intro
2014-02-05 16:20:41 Warten
2014-02-05 16:20:51 Timeout
2014-02-05 16:22:03 starte
2014-02-05 16:22:03 Idle
2014-02-05 16:22:39 Intro
2014-02-05 16:22:45 Warten
2014-02-05 16:22:55 Timeout
2014-02-05 16:23:02 Idle
2014-02-05 16:24:08 starte
2014-02-05 16:24:08 Idle
2014-02-05 16:24:13 Intro
2014-02-05 16:24:18 Warten
2014-02-05 16:24:28 Timeout
2014-02-05 16:24:43 Idle
2014-02-05 16:26:46 starte
2014-02-05 16:26:46 Idle
2014-02-05 16:26:51 Intro
2014-02-05 16:26:56 Warten
2014-02-05 16:27:06 Timeout
2014-02-05 16:27:25 Idle
2014-02-05 16:29:04 starte
2014-02-05 16:29:04 Idle
2014-02-05 16:29:11 Intro
2014-02-05 16:29:16 Warten
2014-02-05 16:29:26 Timeout
2014-02-05 16:34:28 starte
2014-02-05 16:34:28 Idle
2014-02-05 16:34:34 Intro
2014-02-05 16:34:39 Warten
2014-02-05 16:34:49 Timeout
2014-02-05 16:35:00 Idle
2014-02-05 16:48:15 starte
2014-02-05 16:48:15 Idle
